profile,fixture,kind,stage,round,environment_eligible,strict_global_swap_eligible,done_reason,client_seconds,first_visible_seconds,decode_tps,population,idle_calibration_eligible,server_history,fixture_position,path,target_gb,context,slots,mtp,chunk,cache,prompt_tokens,reused_tokens,prefill_tokens,prefill_seconds,output_tokens,decode_seconds,native_request_seconds,peak_gb,pagein_delta,swapin_delta,swapout_delta,estimator_decode_tps,estimator_prefill_tps,output_sha256,exclusions,read_passes,compute_passes,checkpoint_refusals,prefill_estimate_error_pct,decode_estimate_error_pct
budget10_auto,code16384,code,prefill_miss,1,False,False,length,213.54912958398927,210.85854891699273,5.949864212942665,load-prefill-long-v3,True,after_other_prompts,2,load-prefill-long-v3/prefill-budget10_auto-r1/code16384/prefill_miss-result.json,10,32768,961,False,256,miss,16397,0,16397,210.805323208,16,2.689137,213.546133875,8.250117504,31,43,0,4.004166666666666,85,c0d233def0c5d77d026de3736653d0176f1a6344cf28e360a912811b5a8bfdf8,"['generator OS thermal/power state unavailable or non-nominal', 'non-nominal thermal or power state']","[2048, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]","[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]",2,-8.490981433802592,-32.701545390625
budget10_auto,code16384,code,repeat,1,True,False,length,219.54530091700144,215.8948173749959,4.38770627238262,load-prefill-long-v3,True,after_other_prompts,2,load-prefill-long-v3/prefill-budget10_auto-r1/code16384/repeat-result.json,10,32768,961,False,256,miss,16397,0,16397,215.839473542,16,3.646552209,219.539594416,8.250117504,0,36,0,4.004166666666666,85,c0d233def0c5d77d026de3736653d0176f1a6344cf28e360a912811b5a8bfdf8,[],"[1280, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]","[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]",2,-10.625299817827905,-8.741232477890627
budget10_auto,code8192,code,prefill_miss,1,True,False,length,34.36917258403264,32.05299495905638,6.909563990762695,load-prefill-long-v3,True,first_prompt,0,load-prefill-long-v3/prefill-budget10_auto-r1/code8192/prefill_miss-result.json,10,32768,961,False,256,miss,8205,0,8205,32.012612458,16,2.315630917,34.36712,8.242318504,57,20,0,4.004166666666666,85,55b8f8afe37d9d3e67fc44252ae0aaeaa5925a1ca9b459150f3d70d55fdaf86d,[],"[8192, 13]","[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]",2,201.53556474452316,-42.04892418653646
budget10_auto,code8192,code,repeat,1,True,False,length,49.223841959028505,46.85283266706392,6.750719808684601,load-prefill-long-v3,True,first_prompt,0,load-prefill-long-v3/prefill-budget10_auto-r1/code8192/repeat-result.json,10,32768,961,False,256,miss,8205,0,8205,46.82407075,16,2.370117625,49.221989917,8.250117504,0,4,0,4.004166666666666,85,55b8f8afe37d9d3e67fc44252ae0aaeaa5925a1ca9b459150f3d70d55fdaf86d,[],"[4096, 3328, 256, 256, 256, 13]","[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]",2,106.15339550482355,-40.68533756184897
budget10_auto,prose16384,prose,prefill_miss,1,True,False,length,225.91585637500975,223.55514058307745,6.782154392671585,load-prefill-long-v3,True,after_other_prompts,3,load-prefill-long-v3/prefill-budget10_auto-r1/prose16384/prefill_miss-result.json,10,32768,961,False,256,miss,16397,0,16397,223.504457334,16,2.359132375,225.912915875,8.250117504,0,24,0,4.004166666666666,85,abb1702c96ee438d66845ef26d6b0a1a3af21289848e9927bef1f1c6545684fc,[],"[1024, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]","[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]",2,-13.69036454397552,-40.960254886067716
budget10_auto,prose16384,prose,repeat,1,False,False,length,217.65302058309317,215.28368529106956,6.757443416309988,load-prefill-long-v3,True,after_other_prompts,3,load-prefill-long-v3/prefill-budget10_auto-r1/prose16384/repeat-result.json,10,32768,961,False,256,miss,16397,0,16397,215.232619542,16,2.367759375,217.650001042,8.250117504,4,20,0,4.004166666666666,85,abb1702c96ee438d66845ef26d6b0a1a3af21289848e9927bef1f1c6545684fc,"['generator OS thermal/power state unavailable or non-nominal', 'non-nominal thermal or power state']","[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]","[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]",2,-10.373305513155284,-40.744355224609386
budget10_auto,prose8192,prose,prefill_miss,1,True,False,length,84.11729137506336,81.76505137502681,6.804004071345936,load-prefill-long-v3,True,after_other_prompts,1,load-prefill-long-v3/prefill-budget10_auto-r1/prose8192/prefill_miss-result.json,10,32768,961,False,256,miss,8205,0,8205,81.738481417,16,2.3515565,84.115479,8.250117504,0,20,0,4.004166666666666,85,abb1702c96ee438d66845ef26d6b0a1a3af21289848e9927bef1f1c6545684fc,[],"[2816, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]","[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]",2,18.095430807244806,-41.14984904947917
budget10_auto,prose8192,prose,repeat,1,False,False,length,89.37134737498127,87.00570570793934,6.765643332131674,load-prefill-long-v3,True,after_other_prompts,1,load-prefill-long-v3/prefill-budget10_auto-r1/prose8192/repeat-result.json,10,32768,961,False,256,miss,8205,0,8205,86.979267875,16,2.364889666,89.36950725,8.250117504,0,27,0,4.004166666666666,85,abb1702c96ee438d66845ef26d6b0a1a3af21289848e9927bef1f1c6545684fc,['Documentation worktree checkout performed by this task overlapped this request; possible SSD/CPU contention. Excluded before its result was inspected. Original automatic verdict remains unchanged.'],"[2048, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]","[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 13]",2,10.979793372635216,-40.816172681614596
